deceptive,text
truthful,1.1501794 -0.4899851 0.21366124 0.65903157 1.0700492 0.9260743 0.7721195 1.0624604 0.5539749 -0.63501215 0.13680816 0.015715199 -0.5732366 0.020166637 0.2616183 0.7341965 0.4346844 1.0030993 0.8086842 -1.0701553 -1.151991 -0.92497057 0.32153174 -0.5233193 0.8484283 -0.34120986 -0.93855166 -1.0740651 0.43155095 0.26184237 0.6151534 0.3247494 -0.63560003 0.13995048 0.39584687 0.7560206 0.6109061 0.43655464 -0.24202357 0.88364863 0.31895572 -0.79639536 -0.1777765 0.67758226 0.2129611 -1.0594589 -1.0442432 0.5375241 0.9228145 0.33422226 -0.28813145 -0.2254365 -0.17851089 -0.07950403 0.033171047 -0.12605566 -0.66150165 1.133024 -0.26134077 0.3884855 0.77635026 0.92861974 0.8878651 0.067096576 0.8562013 -0.60616124 -0.4253536 -0.58961785 -0.2996962 0.64175284 -0.2048623 -0.07251839 -0.679397 -1.1535878 -0.36506212 -0.9294339 -0.48043013 0.95748293 -0.6205712 0.42727774 0.29528713 -0.19224845 -0.296088 -0.027702129 0.8182494 -0.7852682 -0.39006123 0.93376666 0.24597491 0.9781677 0.32894877 -0.29103562 -1.1423495 -0.8909725 -0.5512624 0.32244793 -1.1989164 0.330757 -0.2522684 -0.80524695 1.1175928 1.0089834 0.6944819 -0.7149168 -0.7690642 1.1482742 -0.76224786 -0.29150912 -0.4314562 -0.69522935 -0.93839186 -0.40462616 0.7493879 -0.043779835 -0.22792724 -0.69020355 -0.8623846 0.13470043 0.39262134 -1.1032094 -0.27485427 0.9448218 -0.45628303 1.2163059 0.72878456 -0.7655614 1.0233716 -1.0000844 -1.139115 1.0683708 -0.8627592 -0.6391559 0.6265826 0.98842716 0.86791945 -0.11910905 -0.8847064 0.6717125 -0.36093035 -0.5522301 -0.86690813 -0.5306194 0.7446137 -0.36265633 0.69484514 -0.8115006 0.6891442 0.12137584 -0.81965005 -0.26291826 0.86123 -0.16344744 -0.8899048 0.29992452 -0.8779734 -0.033779833 -0.56478554 -0.37561843 -0.14386566 0.4045169 -0.56923926 -1.0097363 -0.22553842 -0.51975435 0.09259794 0.9335887 -1.0800054 0.64081633 -1.0357965 -0.4171038 -0.7494028 0.7766321 -0.60117424 -0.60075545 0.2124073 -0.9602897 -1.003231 -0.8444279 -0.5970397 -0.37162936 -0.18411717 0.037843544 0.8553218 -0.7872486 0.31532097 -0.8862592 1.1555405 -0.98144597 -0.18675417 0.8087593 -0.6072591 -0.57611674 -0.9630152 -0.5926135 0.76348764 -1.2379749 0.2240139 -0.014379783 0.7338154 -0.46101707
truthful,1.1561515 -0.48718432 0.21201403 0.6615369 1.0718453 0.9263029 0.769885 1.0641028 0.55465835 -0.6370804 0.13620883 0.014129089 -0.5765248 0.021992425 0.26560643 0.7369333 0.4346349 1.0079379 0.806617 -1.073534 -1.1569462 -0.92450094 0.32284704 -0.521348 0.84753895 -0.3411673 -0.9384904 -1.076033 0.4290791 0.26204255 0.61717397 0.3251746 -0.63707364 0.13977976 0.4004723 0.75966686 0.6098859 0.4358619 -0.24133876 0.8845467 0.3207618 -0.7977232 -0.17768376 0.67754596 0.21168213 -1.0597256 -1.0478082 0.5414903 0.9232499 0.33835983 -0.29317138 -0.22573857 -0.1794083 -0.077996 0.036339488 -0.12347485 -0.6595991 1.1356132 -0.2632811 0.38731796 0.7782824 0.9272442 0.89256096 0.070348516 0.856964 -0.6055805 -0.42748782 -0.58975965 -0.30087262 0.64071155 -0.20581499 -0.07214985 -0.6789291 -1.152614 -0.36213288 -0.9284558 -0.48283786 0.9606972 -0.62224406 0.4287656 0.29488543 -0.19374149 -0.29810554 -0.029222768 0.81534487 -0.7855447 -0.39194757 0.935278 0.24512067 0.97735524 0.32819557 -0.29361272 -1.1411897 -0.89421093 -0.5524363 0.3215689 -1.2001555 0.32961962 -0.25114185 -0.8055549 1.1151478 1.0064455 0.6939528 -0.71625257 -0.7685334 1.1516473 -0.76361763 -0.29291514 -0.43171787 -0.69306684 -0.9371047 -0.40407658 0.7491515 -0.04409105 -0.22975914 -0.68835634 -0.86083174 0.13425435 0.39076555 -1.1037666 -0.27573642 0.9446576 -0.45954818 1.2132956 0.7287229 -0.7634808 1.0236657 -0.998232 -1.1429684 1.0687166 -0.8651627 -0.6427289 0.62844604 0.98980516 0.8679817 -0.12017463 -0.8885659 0.6733352 -0.36243874 -0.5524558 -0.87202215 -0.52843124 0.7443626 -0.36588576 0.69757575 -0.8133477 0.68937504 0.121983565 -0.821248 -0.2671189 0.8624306 -0.16512145 -0.89109075 0.3000778 -0.8813504 -0.03312081 -0.56563145 -0.37589255 -0.14045215 0.4071965 -0.5664643 -1.0107609 -0.22643052 -0.5198054 0.09139733 0.93278605 -1.079084 0.6400112 -1.035159 -0.41478276 -0.7451759 0.7751391 -0.6027874 -0.5992455 0.21187426 -0.9578725 -1.0046144 -0.84198874 -0.59900343 -0.37327418 -0.18101072 0.03687227 0.8582351 -0.7860263 0.3172987 -0.8836777 1.156013 -0.9776034 -0.18388309 0.807897 -0.6102631 -0.57850647 -0.9579671 -0.5962339 0.76242006 -1.2344054 0.22410342 -0.017571187 0.7304757 -0.4619281
truthful,1.1500298 -0.48547742 0.21256733 0.6584635 1.0712503 0.92257196 0.77201074 1.0612433 0.55188924 -0.632233 0.1358919 0.012970515 -0.57217985 0.022291115 0.26414955 0.7331722 0.43724117 1.0020562 0.80666447 -1.0684468 -1.1515896 -0.92475915 0.32234398 -0.52224535 0.84524554 -0.34086075 -0.9394156 -1.0703642 0.42734227 0.26321638 0.6150374 0.3209567 -0.6374488 0.13971639 0.4000695 0.7572097 0.61212915 0.43913814 -0.2429385 0.8820641 0.32232463 -0.7988201 -0.17934968 0.67615575 0.20916474 -1.0571297 -1.0442199 0.53868765 0.92283034 0.33780155 -0.2906053 -0.22367756 -0.1774025 -0.078261144 0.037150025 -0.1270987 -0.6609568 1.1359485 -0.25858808 0.39059737 0.77785265 0.9262596 0.8871488 0.06813646 0.85413253 -0.60289294 -0.4255408 -0.59188294 -0.30063424 0.6383949 -0.20467164 -0.07334221 -0.67912376 -1.1543308 -0.36198586 -0.92831767 -0.48262653 0.9560021 -0.6207333 0.42591342 0.2952212 -0.19153874 -0.29534343 -0.026112627 0.81693006 -0.7826758 -0.39198312 0.93321365 0.24452563 0.97605777 0.3280084 -0.2902017 -1.1393195 -0.8924073 -0.5493905 0.3226384 -1.1976113 0.33247972 -0.24976237 -0.8031784 1.1142006 1.0073582 0.69437903 -0.71387273 -0.7672843 1.1497824 -0.7600672 -0.29627225 -0.4305502 -0.69057405 -0.9358945 -0.40165788 0.7526533 -0.04278447 -0.2306285 -0.6875669 -0.86061424 0.13287255 0.3926613 -1.1029941 -0.27463502 0.9438095 -0.45619866 1.2158436 0.7293241 -0.7640192 1.0233577 -1.0015612 -1.1381989 1.0717621 -0.8667936 -0.642787 0.6239837 0.99018824 0.8691826 -0.11961453 -0.885826 0.67414623 -0.3628116 -0.5518969 -0.86718726 -0.52840203 0.74503917 -0.36559 0.69485503 -0.8141562 0.68754345 0.12423974 -0.8182921 -0.26669055 0.86083996 -0.16518827 -0.88998395 0.29885077 -0.8798318 -0.032674592 -0.56309944 -0.37404913 -0.14197543 0.406853 -0.56780416 -1.0073465 -0.22444034 -0.5223706 0.08882727 0.9330426 -1.0797261 0.64387035 -1.0354217 -0.41454694 -0.74621934 0.7765676 -0.6047061 -0.6009011 0.2143819 -0.96049774 -1.0026577 -0.8456448 -0.5953343 -0.37369362 -0.1816174 0.03857873 0.8586996 -0.7839964 0.31521386 -0.8822684 1.1552861 -0.9804059 -0.18216024 0.80838805 -0.6096895 -0.5781977 -0.9617516 -0.5947995 0.7615296 -1.2372218 0.22618818 -0.013804473 0.73154616 -0.4624858
truthful,1.1552639 -0.48818532 0.21411218 0.6585145 1.0706708 0.9278559 0.77005374 1.0649315 0.5506404 -0.6357947 0.13907543 0.01754405 -0.5739473 0.018566009 0.26364765 0.73556656 0.43628404 1.0063435 0.8067716 -1.0713365 -1.1534878 -0.92243725 0.31977654 -0.5222031 0.8495063 -0.34182718 -0.94054157 -1.0721471 0.42860696 0.26273748 0.6175433 0.32185918 -0.6374816 0.14140622 0.39852306 0.75642174 0.61321926 0.43554622 -0.24179772 0.88226104 0.3192128 -0.7961104 -0.17615858 0.673262 0.21047667 -1.0579246 -1.0474936 0.5422004 0.92212856 0.3370163 -0.2885106 -0.22585335 -0.17874669 -0.0788114 0.037809808 -0.1271374 -0.6572564 1.1359776 -0.26220807 0.38722858 0.7781008 0.9268778 0.88947594 0.07073822 0.85565424 -0.6039444 -0.42568567 -0.58887434 -0.29717967 0.6398052 -0.2049713 -0.07612068 -0.6792263 -1.1556537 -0.36428168 -0.92695355 -0.4849425 0.9558678 -0.61865866 0.42681152 0.29146808 -0.19228588 -0.2934519 -0.028813576 0.8174824 -0.78642315 -0.39001647 0.9317652 0.24516931 0.9758823 0.3267433 -0.290471 -1.1432505 -0.8954561 -0.5490558 0.32181063 -1.1978319 0.33232012 -0.25319654 -0.80277777 1.117414 1.006895 0.69309443 -0.71755195 -0.76748234 1.1483564 -0.76003903 -0.2956373 -0.42986697 -0.6936613 -0.94007623 -0.40056077 0.7487909 -0.0405143 -0.22796074 -0.6903782 -0.86140674 0.1326056 0.39399698 -1.0999075 -0.27497584 0.9404597 -0.45897132 1.2116232 0.7273904 -0.7626603 1.0224375 -1.0022852 -1.1400869 1.0707451 -0.8671248 -0.6438547 0.6246255 0.9934319 0.86819834 -0.12305101 -0.89016795 0.6741681 -0.36370656 -0.5527872 -0.870633 -0.53016216 0.74777544 -0.36458638 0.6956986 -0.8118793 0.6891841 0.12334235 -0.8198156 -0.26508713 0.8651751 -0.1658255 -0.88914895 0.29950768 -0.88149315 -0.03486276 -0.5661576 -0.37486586 -0.14192392 0.40647125 -0.5691587 -1.0105114 -0.228718 -0.51900506 0.09335878 0.935948 -1.0802351 0.64191616 -1.0335212 -0.41779444 -0.7482118 0.7786936 -0.60489416 -0.59688026 0.21609394 -0.95832336 -1.0025688 -0.84690773 -0.59887 -0.37334552 -0.18230237 0.03766088 0.85822886 -0.78700745 0.31769526 -0.8832663 1.1587774 -0.97966534 -0.18419018 0.8080667 -0.61057353 -0.5801891 -0.9622093 -0.5961629 0.7631535 -1.2361091 0.22532262 -0.016176103 0.73319167 -0.46116772
truthful,1.1489055 -0.486328 0.21339639 0.65949357 1.0695213 0.9237527 0.76956207 1.0625185 0.5495871 -0.6341285 0.13864416 0.01328635 -0.5721197 0.021238744 0.26291433 0.73602384 0.43497336 1.0043782 0.80515623 -1.0690174 -1.1491982 -0.9217283 0.32071903 -0.5216834 0.84676933 -0.339967 -0.9359592 -1.0689732 0.42839625 0.26142606 0.6158179 0.32135278 -0.63853544 0.13947272 0.39746192 0.75674623 0.61116695 0.43643597 -0.24328925 0.88159037 0.32337517 -0.79844457 -0.1758256 0.67456734 0.21385968 -1.0600703 -1.0476421 0.5410694 0.9248615 0.33720508 -0.29213494 -0.22314908 -0.17823459 -0.07501538 0.032996476 -0.12548664 -0.6605664 1.1379101 -0.2616608 0.38672373 0.77799886 0.92539024 0.8874492 0.06890132 0.85269165 -0.6066715 -0.42679575 -0.58967286 -0.30076036 0.6421127 -0.20325479 -0.07285277 -0.678892 -1.1526046 -0.36439553 -0.9257242 -0.4821192 0.9580941 -0.61896724 0.4285726 0.29203546 -0.19583215 -0.29515404 -0.027792415 0.81861293 -0.7852003 -0.3917724 0.9335825 0.24807712 0.9741979 0.32542202 -0.29056638 -1.1410228 -0.8925183 -0.55051285 0.31989953 -1.1971294 0.33317623 -0.25103912 -0.801814 1.1180382 1.0063645 0.69220245 -0.71713203 -0.7673605 1.1494596 -0.7639901 -0.29350907 -0.4323392 -0.69303614 -0.9389328 -0.4006665 0.7509234 -0.04375566 -0.22840735 -0.689508 -0.8638826 0.13154142 0.39400175 -1.1043831 -0.27642965 0.94462013 -0.45767477 1.2168036 0.7265718 -0.7662354 1.0221311 -1.0005945 -1.1406224 1.0710297 -0.865151 -0.6389654 0.6256122 0.98808235 0.8695623 -0.12045747 -0.8861086 0.6722996 -0.36052683 -0.55350804 -0.8680094 -0.5311218 0.74610573 -0.3618229 0.6987609 -0.8127317 0.6872013 0.12045157 -0.82112855 -0.26391527 0.86048716 -0.16490665 -0.8867877 0.2993877 -0.87999034 -0.033380587 -0.5652912 -0.37627795 -0.14215869 0.40908107 -0.570863 -1.0092599 -0.22865643 -0.5218133 0.092140675 0.9354871 -1.0795355 0.6410374 -1.0342146 -0.4142814 -0.74546385 0.77561486 -0.60414386 -0.5972553 0.21648635 -0.95695674 -1.0037948 -0.84396935 -0.5965148 -0.37229687 -0.18437922 0.037141863 0.85794014 -0.78816354 0.31822246 -0.8859419 1.1570935 -0.97965205 -0.1822505 0.806458 -0.6090743 -0.5789679 -0.96121025 -0.5929597 0.76139027 -1.2334563 0.22533579 -0.016242815 0.73373324 -0.4608138
truthful,1.1527401 -0.48842368 0.21382101 0.6591714 1.0711448 0.9276158 0.77118355 1.0618337 0.5518391 -0.63181424 0.13513502 0.017801246 -0.575849 0.021392386 0.2637341 0.7369988 0.43751663 1.0021071 0.8063617 -1.070113 -1.1543325 -0.92181456 0.32130367 -0.5210366 0.84585893 -0.33896872 -0.93604994 -1.0737947 0.42931047 0.26403287 0.61650497 0.32388544 -0.64013505 0.14029008 0.39795202 0.75832415 0.6117595 0.43695322 -0.24286513 0.88129723 0.32107902 -0.79573756 -0.17656146 0.67763966 0.21200866 -1.0568606 -1.0455432 0.54205096 0.9248036 0.33702075 -0.29012653 -0.2224926 -0.17699432 -0.07672317 0.036422454 -0.12310409 -0.6600374 1.1334785 -0.26184833 0.38903162 0.7761161 0.9292625 0.88715374 0.07182065 0.85537934 -0.6058646 -0.4247662 -0.5890756 -0.29666176 0.6395589 -0.20672141 -0.07545261 -0.6806122 -1.1510255 -0.36072913 -0.9277296 -0.48473153 0.95698774 -0.619995 0.42873684 0.29371652 -0.19155315 -0.29778758 -0.027054483 0.8136221 -0.7830311 -0.38790566 0.9313755 0.24757434 0.9761705 0.3264021 -0.29112595 -1.1416075 -0.8934365 -0.549301 0.32057625 -1.1952218 0.33232957 -0.2492241 -0.8010089 1.115536 1.0058962 0.6913948 -0.71504134 -0.7674829 1.1464412 -0.76174057 -0.29242438 -0.4337214 -0.6898063 -0.93610394 -0.40247515 0.7483129 -0.042655904 -0.22856128 -0.6881691 -0.86175966 0.13121448 0.38976717 -1.1006192 -0.27494532 0.9390367 -0.45439076 1.2142962 0.7285061 -0.7640674 1.0194757 -0.99986976 -1.1402756 1.06784 -0.8655325 -0.6399704 0.62473845 0.9920921 0.8706557 -0.11837972 -0.887014 0.6719273 -0.36444595 -0.5507255 -0.87106556 -0.5310457 0.7443078 -0.3653389 0.69673806 -0.8133732 0.6892284 0.120897785 -0.8210862 -0.2666228 0.864024 -0.16357306 -0.8904444 0.30015415 -0.87742627 -0.03315021 -0.5633699 -0.37782112 -0.14090122 0.40808648 -0.56983143 -1.0058844 -0.22594704 -0.51899123 0.088584855 0.9342459 -1.0765045 0.6429445 -1.030662 -0.41779307 -0.7441733 0.7759942 -0.6010339 -0.59942645 0.21173285 -0.95877373 -0.9999167 -0.84497637 -0.597136 -0.3693723 -0.18321095 0.036483563 0.8543172 -0.78346676 0.3144421 -0.88407034 1.1539332 -0.9788701 -0.18594338 0.8087379 -0.6093727 -0.57632643 -0.96080613 -0.59597147 0.7625021 -1.2366265 0.22250085 -0.015705068 0.7306108 -0.4622094
truthful,1.1532966 -0.4887371 0.21372356 0.65918124 1.069509 0.9270943 0.7731683 1.0617563 0.55365103 -0.6316844 0.13923454 0.015470235 -0.5754574 0.022102425 0.2643751 0.73490673 0.43539134 1.005456 0.8060162 -1.0711399 -1.1551399 -0.92462707 0.32103187 -0.52123004 0.84908485 -0.34098148 -0.94011706 -1.0721829 0.4296161 0.26357722 0.61549187 0.32229725 -0.6368896 0.14122695 0.39726108 0.7589837 0.61366534 0.44032782 -0.2427749 0.88548267 0.31968403 -0.7970525 -0.17993186 0.677573 0.2120666 -1.0565802 -1.0483729 0.54081976 0.92123073 0.3364262 -0.29230908 -0.22570923 -0.1790961 -0.07895728 0.034625206 -0.12598187 -0.66037446 1.1369702 -0.26248205 0.39065754 0.7754536 0.9301306 0.8895399 0.070743926 0.8533504 -0.6056434 -0.42580095 -0.5895174 -0.29942843 0.63850564 -0.20361859 -0.07427302 -0.6816141 -1.153931 -0.3644519 -0.92878807 -0.48209882 0.95776784 -0.62134725 0.42965633 0.2929887 -0.19222343 -0.29590762 -0.027358426 0.8155921 -0.7856037 -0.3886274 0.934603 0.24762231 0.97700155 0.32816407 -0.29111746 -1.1397179 -0.8911444 -0.55054384 0.32090834 -1.1997173 0.3323688 -0.2536674 -0.8020064 1.1160259 1.0084904 0.6933066 -0.7158743 -0.76884925 1.1516355 -0.7626068 -0.29346603 -0.43159848 -0.6920411 -0.938226 -0.40259078 0.75012666 -0.040174723 -0.23136954 -0.68786484 -0.86313146 0.13228907 0.3928492 -1.1000239 -0.2760193 0.9410832 -0.4571189 1.2121024 0.7252404 -0.766338 1.019668 -1.0014129 -1.1394832 1.0685202 -0.86426127 -0.6423279 0.6242908 0.99042356 0.866953 -0.1225528 -0.88951087 0.67071646 -0.36445782 -0.55424744 -0.8679772 -0.5297389 0.7475931 -0.3619862 0.6991502 -0.8121056 0.69044185 0.12075638 -0.82092404 -0.26300195 0.8634106 -0.16623892 -0.887447 0.29984665 -0.8795645 -0.03216158 -0.56479585 -0.37614825 -0.14407103 0.40616494 -0.5703876 -1.0063114 -0.22584042 -0.5182914 0.09009435 0.9327005 -1.0782326 0.6427927 -1.034481 -0.4138179 -0.7483379 0.77734387 -0.60415834 -0.5960063 0.21294546 -0.95787114 -1.00028 -0.8441718 -0.5964743 -0.37093946 -0.1821865 0.0381058 0.858683 -0.7872633 0.31505707 -0.8830921 1.1528419 -0.977962 -0.18527043 0.8066508 -0.6102538 -0.57513565 -0.95991784 -0.5961847 0.76117456 -1.2332327 0.2230431 -0.013056497 0.73147815 -0.45996192
truthful,1.1512831 -0.4888393 0.2141105 0.66069317 1.0712404 0.92291933 0.76921326 1.061356 0.55200166 -0.63201076 0.13583651 0.014020293 -0.5740755 0.020741954 0.26482385 0.7358296 0.43498546 1.0043554 0.8084978 -1.0730281 -1.1540164 -0.92337424 0.3223641 -0.5207384 0.84536743 -0.3412184 -0.94044274 -1.0714715 0.43079454 0.26131073 0.61426926 0.32335368 -0.63905275 0.13701187 0.3999176 0.7597484 0.610578 0.43891335 -0.24521846 0.88333476 0.31955853 -0.79836744 -0.17785417 0.67452705 0.21073298 -1.0623763 -1.0469754 0.5393932 0.9232344 0.33555797 -0.29192242 -0.22542983 -0.17909987 -0.07605047 0.03376747 -0.12739639 -0.66307694 1.1384443 -0.25927186 0.3868377 0.7786539 0.9275244 0.8887411 0.06797596 0.8575476 -0.60807014 -0.4286887 -0.5886417 -0.3012447 0.6411357 -0.20637679 -0.07235061 -0.68093157 -1.1541849 -0.36263677 -0.92709315 -0.48107418 0.9601981 -0.61817217 0.42973155 0.29155275 -0.19228588 -0.29453853 -0.028081479 0.8176097 -0.78416014 -0.39091972 0.933067 0.24832103 0.9754309 0.3293435 -0.29304093 -1.1417195 -0.8917726 -0.5517841 0.31876183 -1.1992064 0.32911012 -0.25031716 -0.8059678 1.1163318 1.007289 0.69382316 -0.71629953 -0.76939774 1.1508207 -0.7645406 -0.2944661 -0.43182257 -0.69371 -0.940708 -0.40115166 0.753613 -0.044146888 -0.22791067 -0.6882144 -0.8640848 0.13534956 0.39437857 -1.1020844 -0.27528304 0.94377345 -0.4582215 1.2158415 0.7308016 -0.76352036 1.0221688 -0.99890316 -1.1425923 1.0718597 -0.866172 -0.64447296 0.62654924 0.99161655 0.86899245 -0.123252906 -0.8899285 0.67398447 -0.3614495 -0.55491954 -0.8724508 -0.5282489 0.7482744 -0.3659144 0.69864243 -0.8118894 0.69078654 0.12320023 -0.81905144 -0.2644453 0.861698 -0.1676568 -0.8910935 0.3001997 -0.88138586 -0.03364249 -0.5630251 -0.3792839 -0.1437739 0.4063679 -0.5714921 -1.0077461 -0.22467485 -0.52101773 0.09266446 0.9370612 -1.0819811 0.64476633 -1.0334023 -0.41647857 -0.7477816 0.7798915 -0.6054554 -0.599728 0.21385173 -0.9592638 -1.0024104 -0.84682626 -0.5961175 -0.37247434 -0.18308619 0.038645335 0.85880655 -0.7877962 0.3183054 -0.8868803 1.1582884 -0.97935987 -0.18655832 0.8105347 -0.6106481 -0.57817537 -0.9634883 -0.5930924 0.76261306 -1.2384142 0.22284693 -0.013663274 0.7334571 -0.46052313
truthful,1.1501609 -0.4869717 0.21336284 0.65677273 1.0698239 0.9230999 0.76869476 1.0646214 0.55048585 -0.6317506 0.13804059 0.013575654 -0.5727162 0.021577094 0.2651799 0.7354839 0.43638316 1.0058122 0.8083017 -1.0700684 -1.1534523 -0.92549175 0.32031423 -0.5214315 0.8455424 -0.3379743 -0.93892944 -1.0707133 0.43185124 0.26319063 0.61388063 0.32126263 -0.63638777 0.13909954 0.39645174 0.7597886 0.6141359 0.4404125 -0.24156651 0.88521886 0.32110685 -0.79649293 -0.17567669 0.6759167 0.20996147 -1.0611371 -1.0467186 0.5429613 0.9241919 0.33433187 -0.29302138 -0.22480692 -0.1769859 -0.07793559 0.03465139 -0.12430229 -0.6576869 1.1343834 -0.25921014 0.38923243 0.7768202 0.92617893 0.89228547 0.06770354 0.85734546 -0.6044461 -0.42713985 -0.5909903 -0.29947907 0.6402635 -0.20641747 -0.07506294 -0.6781564 -1.1525114 -0.3615073 -0.92637336 -0.4845192 0.95822483 -0.6186532 0.42794558 0.29322338 -0.19380881 -0.2937097 -0.02717916 0.81636584 -0.7850919 -0.39024672 0.9320172 0.24709742 0.97651404 0.3262487 -0.2902238 -1.1415957 -0.89292115 -0.5504787 0.32082278 -1.1983677 0.33085898 -0.25424445 -0.8030981 1.1157135 1.0089176 0.69251156 -0.71545047 -0.7665075 1.1502415 -0.7627196 -0.2916294 -0.43037555 -0.69258755 -0.9373217 -0.4055485 0.7508925 -0.04395907 -0.22764693 -0.69011724 -0.8636188 0.13103323 0.39161387 -1.1010559 -0.27691483 0.94248116 -0.45620632 1.2142246 0.7265502 -0.7669649 1.020005 -0.9997968 -1.1430568 1.0724272 -0.86718845 -0.6440294 0.6253845 0.9930209 0.8700238 -0.123327054 -0.8880613 0.67338574 -0.36188346 -0.5515905 -0.87031174 -0.53092325 0.74551326 -0.36314577 0.6990375 -0.81218374 0.69221187 0.12449936 -0.82121295 -0.26660767 0.86037827 -0.16534029 -0.8879671 0.30286372 -0.881518 -0.034520842 -0.56550205 -0.3755417 -0.14060898 0.40607208 -0.56936914 -1.0096384 -0.22709912 -0.5200239 0.09096883 0.93569034 -1.0806212 0.64139503 -1.0362891 -0.41765678 -0.74947816 0.77592975 -0.6040389 -0.5966926 0.21541147 -0.9579317 -1.0036801 -0.8449539 -0.59591657 -0.36938024 -0.18341567 0.039152455 0.85723007 -0.7844964 0.31740418 -0.8856834 1.1551346 -0.98177063 -0.18351983 0.8069623 -0.6078191 -0.5775491 -0.96173215 -0.5943169 0.7589569 -1.2378393 0.22348738 -0.016056132 0.7339845 -0.46454975
truthful,1.1504301 -0.48694706 0.21272439 0.65835166 1.0729299 0.92280436 0.77320653 1.0609045 0.5512196 -0.6328622 0.13873126 0.016731398 -0.5748712 0.022423686 0.26508233 0.73419094 0.43480802 1.0025555 0.80881244 -1.0719397 -1.1544147 -0.92180276 0.32001954 -0.5219411 0.8492016 -0.34228423 -0.93887615 -1.0722295 0.43119198 0.26258516 0.61725616 0.32348412 -0.6404463 0.13770263 0.397955 0.75658643 0.6094312 0.44020525 -0.24411786 0.8827616 0.32137817 -0.7965224 -0.17585397 0.67350614 0.2102852 -1.0595075 -1.0446029 0.5420573 0.9253233 0.3346988 -0.29253042 -0.22701713 -0.17582184 -0.07880468 0.03726518 -0.12749694 -0.6624668 1.1340642 -0.25970924 0.3889186 0.7755798 0.92798007 0.890114 0.06984076 0.8552503 -0.60335934 -0.4280084 -0.58964527 -0.2970315 0.6418857 -0.20309837 -0.0752175 -0.6808842 -1.1527057 -0.36083037 -0.92768896 -0.48120585 0.95704377 -0.6208532 0.42873442 0.29480907 -0.19361882 -0.29714525 -0.025886873 0.81835973 -0.78608507 -0.389442 0.9312048 0.24629387 0.97550774 0.32814598 -0.2938059 -1.1421473 -0.8946121 -0.5494762 0.32018724 -1.1959482 0.32970774 -0.25285196 -0.8015672 1.1160902 1.0084544 0.69348764 -0.7172451 -0.7689994 1.1503749 -0.7629715 -0.29203174 -0.43450248 -0.6927634 -0.9378425 -0.401626 0.75295675 -0.04141541 -0.23063157 -0.6878725 -0.8621868 0.13160291 0.39034232 -1.1010346 -0.2763484 0.9399244 -0.4587007 1.2154968 0.7273467 -0.7663546 1.0232197 -0.9984379 -1.14208 1.0712016 -0.86573833 -0.6421243 0.6260435 0.99135816 0.8686679 -0.11852325 -0.8887064 0.67323846 -0.36254805 -0.55117184 -0.8692796 -0.5287586 0.74719495 -0.36332646 0.6994783 -0.8112881 0.68827516 0.122483656 -0.8194986 -0.2662003 0.8610276 -0.16290942 -0.8901097 0.29815468 -0.8788005 -0.034687325 -0.56348336 -0.37431908 -0.14355433 0.4072367 -0.5687557 -1.0092245 -0.22365731 -0.5221316 0.0935331 0.9351436 -1.0781567 0.6429597 -1.0304064 -0.4154718 -0.7478902 0.7775176 -0.60031605 -0.5981056 0.21351203 -0.9593725 -1.001386 -0.8460686 -0.5969616 -0.36979747 -0.1838718 0.036557585 0.8585945 -0.78440356 0.3167898 -0.88259864 1.1542906 -0.9779931 -0.18555927 0.8058715 -0.6062041 -0.5753673 -0.95947 -0.59417635 0.75994056 -1.2345579 0.22422707 -0.013621456 0.73411953 -0.46082056
